gene	Kinetic_class	hpi	Time	cell_line	seqnames	strand	norm_base	sample	group	read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	best_label	labels	rep	rep_gene
ORF67_1	L	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.0236858742774567	0.0218808178352376	0.00201126730179741	0.0919192014184406	0.00180505644221905	FALSE	NA	3	3	3	ORF67_1::3
ORF67_1	L	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0.00434193170159754	0.00354915952932245	0.000688073905295806	0.193869534353437	0.000792772172275086	TRUE	1	3	3	1	ORF67_1::1
ORF67_1	L	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0.00319837948772622	0.00354915952932245	0.000688073905295806	0.193869534353437	0.000350780041596234	FALSE	NA	3	3	2	ORF67_1::2
ORF67_1	L	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.0031071673986436	0.00354915952932245	0.000688073905295806	0.193869534353437	0.000441992130678851	FALSE	NA	3	3	3	ORF67_1::3
ORF67_1	L	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.00309045792916761	0.00300854610726372	0.000185021085686809	0.0614985042908603	8.19118219038874e-05	FALSE	NA	3	3	1	ORF67_1::1
ORF67_1	L	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.0027967082422528	0.00300854610726372	0.000185021085686809	0.0614985042908603	0.000211837865010922	TRUE	2	3	3	2	ORF67_1::2
ORF67_1	L	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.00313847215037075	0.00300854610726372	0.000185021085686809	0.0614985042908603	0.000129926043107035	FALSE	NA	3	3	3	ORF67_1::3
ORF67_1	L	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.00636942675159236	0.00945118294374638	0.00393361359307353	0.416203306663988	0.00308175619215402	FALSE	NA	3	3	1	ORF67_1::1
ORF67_1	L	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.00810235517612323	0.00945118294374638	0.00393361359307353	0.416203306663988	0.00134882776762315	FALSE	NA	3	3	2	ORF67_1::2
ORF67_1	L	48h	48	RK-13	NC_001491.2	-	27302	EHV-1_48h_3	RK-13_48h	0.0138817669035236	0.00945118294374638	0.00393361359307353	0.416203306663988	0.00443058395977717	TRUE	3	3	3	3	ORF67_1::3
ORF68	L	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	2	2	1	ORF68::1
ORF68	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	2	2	2	ORF68::2
ORF68	L	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	2	2	3	ORF68::3
ORF68	L	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	2	2	1	ORF68::1
ORF68	L	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	2	2	2	ORF68::2
ORF68	L	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	2	2	3	ORF68::3
ORF68	L	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0	0	0		0		NA	2	2	1	ORF68::1
ORF68	L	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0	0	0		0		NA	2	2	2	ORF68::2
ORF68	L	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0	0	0		0		NA	2	2	3	ORF68::3
ORF68	L	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	7.69349130635482e-05	0.000101309638989394	3.8088653227908e-05	0.375962777163735	2.43747259258459e-05	FALSE	NA	2	2	1	ORF68::1
ORF68	L	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	8.17929003762474e-05	0.000101309638989394	3.8088653227908e-05	0.375962777163735	1.95167386131468e-05	FALSE	NA	2	2	2	ORF68::2
ORF68	L	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0.000145201103528387	0.000101309638989394	3.8088653227908e-05	0.375962777163735	4.38914645389927e-05	TRUE	3	2	2	3	ORF68::3
ORF68	L	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.00124669991199765	0.0011129967840725	0.000446691018952086	0.401340799312667	0.00013370312792515	FALSE	NA	2	2	1	ORF68::1
ORF68	L	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.000614722606423851	0.0011129967840725	0.000446691018952086	0.401340799312667	0.000498274177648652	TRUE	2	2	2	2	ORF68::2
ORF68	L	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.00147756783379601	0.0011129967840725	0.000446691018952086	0.401340799312667	0.000364571049723503	FALSE	NA	2	2	3	ORF68::3
ORF68	L	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.00115612282648909	0.00159716960130251	0.000417833689884835	0.261608842006563	0.000441046774813428	TRUE	1	2	2	1	ORF68::1
ORF68	L	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.00198708395429707	0.00159716960130251	0.000417833689884835	0.261608842006563	0.000389914352994555	FALSE	NA	2	2	2	ORF68::2
ORF68	L	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.00164830202312139	0.00159716960130251	0.000417833689884835	0.261608842006563	5.11324218188732e-05	FALSE	NA	2	2	3	ORF68::3
ORF68	L	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0.000219844643118863	0.000149729059441243	6.99432198645579e-05	0.46713189894848	7.01155836776194e-05	TRUE	1	2	2	1	ORF68::1
ORF68	L	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	7.99594871931555e-05	0.000149729059441243	6.99432198645579e-05	0.46713189894848	6.97695722480878e-05	FALSE	NA	2	2	2	ORF68::2
ORF68	L	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.000149383048011712	0.000149729059441243	6.99432198645579e-05	0.46713189894848	3.46011429531637e-07	FALSE	NA	2	2	3	ORF68::3
ORF68	L	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.000293255131964809	0.000275444448519367	1.80477759982639e-05	0.0655223806298459	1.78106834454428e-05	FALSE	NA	2	2	1	ORF68::1
ORF68	L	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.000257168574000257	0.000275444448519367	1.80477759982639e-05	0.0655223806298459	1.82758745191095e-05	TRUE	2	2	2	2	ORF68::2
ORF68	L	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.000275909639593033	0.000275444448519367	1.80477759982639e-05	0.0655223806298459	4.65191073666658e-07	FALSE	NA	2	2	3	ORF68::3
ORF68	L	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.000161251310166895	0.000619938737294831	0.000795366647527956	1.28297620342072	0.000458687427127935	FALSE	NA	2	2	1	ORF68::1
ORF68	L	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.000160216062804697	0.000619938737294831	0.000795366647527956	1.28297620342072	0.000459722674490134	FALSE	NA	2	2	2	ORF68::2
ORF68	L	48h	48	RK-13	NC_001491.2	-	27302	EHV-1_48h_3	RK-13_48h	0.0015383488389129	0.000619938737294831	0.000795366647527956	1.28297620342072	0.000918410101618069	TRUE	3	2	2	3	ORF68::3
ORF69	E	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0.0333333333333333	0.0577350269189626	1.73205080756888	0.0333333333333333	FALSE	NA	3	3	1	ORF69::1
ORF69	E	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0.1	0.0333333333333333	0.0577350269189626	1.73205080756888	0.0666666666666667	TRUE	2	3	3	2	ORF69::2
ORF69	E	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0.0333333333333333	0.0577350269189626	1.73205080756888	0.0333333333333333	FALSE	NA	3	3	3	ORF69::3
ORF69	E	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0.058316430020284	0.0461814187966363	0.0114458875830911	0.247846165868009	0.0121350112236477	TRUE	1	3	3	1	ORF69::1
ORF69	E	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0.0446487196323047	0.0461814187966363	0.0114458875830911	0.247846165868009	0.00153269916433162	FALSE	NA	3	3	2	ORF69::2
ORF69	E	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.0355791067373202	0.0461814187966363	0.0114458875830911	0.247846165868009	0.0106023120593161	FALSE	NA	3	3	3	ORF69::3
ORF69	E	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0.0255434782608696	0.0308890352199507	0.0052754901752528	0.170788441195646	0.00534555695908111	TRUE	1	3	3	1	ORF69::1
ORF69	E	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.0360915492957747	0.0308890352199507	0.0052754901752528	0.170788441195646	0.00520251407582397	FALSE	NA	3	3	2	ORF69::2
ORF69	E	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.0310320781032078	0.0308890352199507	0.0052754901752528	0.170788441195646	0.000143042883257134	FALSE	NA	3	3	3	ORF69::3
ORF69	E	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.00384674565317741	0.00422185237413555	0.000528107235764367	0.125088986767923	0.000375106720958135	FALSE	NA	3	3	1	ORF69::1
ORF69	E	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.00482578112219859	0.00422185237413555	0.000528107235764367	0.125088986767923	0.000603928748063046	TRUE	2	3	3	2	ORF69::2
ORF69	E	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.00399303034703064	0.00422185237413555	0.000528107235764367	0.125088986767923	0.00022882202710491	FALSE	NA	3	3	3	ORF69::3
ORF69	E	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00542681138163684	0.00533949179209654	0.000143465052403358	0.0268686717742901	8.73195895403061e-05	FALSE	NA	3	3	1	ORF69::1
ORF69	E	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.00517391527073408	0.00533949179209654	0.000143465052403358	0.0268686717742901	0.000165576521362456	TRUE	2	3	3	2	ORF69::2
ORF69	E	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00541774872391869	0.00533949179209654	0.000143465052403358	0.0268686717742901	7.82569318221512e-05	FALSE	NA	3	3	3	ORF69::3
ORF69	E	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.00220434085583919	0.00213474066172407	9.07098114609746e-05	0.0424921926524392	6.96001941151241e-05	FALSE	NA	3	3	1	ORF69::1
ORF69	E	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00216772795014226	0.00213474066172407	9.07098114609746e-05	0.0424921926524392	3.29872884181908e-05	FALSE	NA	3	3	2	ORF69::2
ORF69	E	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00203215317919075	0.00213474066172407	9.07098114609746e-05	0.0424921926524392	0.000102587482533315	TRUE	3	3	3	3	ORF69::3
ORF69	E	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.000201524256192291	0.000161391038730865	3.56783923700439e-05	0.221067988970199	4.01332174614258e-05	TRUE	1	3	3	1	ORF69::1
ORF69	E	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.000133265811988592	0.000161391038730865	3.56783923700439e-05	0.221067988970199	2.81252267422725e-05	FALSE	NA	3	3	2	ORF69::2
ORF69	E	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.000149383048011712	0.000161391038730865	3.56783923700439e-05	0.221067988970199	1.20079907191533e-05	FALSE	NA	3	3	3	ORF69::3
ORF69	E	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.000157906609519513	0.000297743928803128	0.000129616626160009	0.435329199426644	0.000139837319283615	TRUE	1	3	3	1	ORF69::1
ORF69	E	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.000321460717500321	0.000297743928803128	0.000129616626160009	0.435329199426644	2.37167886971934e-05	FALSE	NA	3	3	2	ORF69::2
ORF69	E	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00041386445938955	0.000297743928803128	0.000129616626160009	0.435329199426644	0.000116120530586422	FALSE	NA	3	3	3	ORF69::3
ORF69	E	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.000193501572200274	0.00026288506499859	9.12676907443353e-05	0.347177161794356	6.93834927983157e-05	FALSE	NA	3	3	1	ORF69::1
ORF69	E	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.000228880089720995	0.00026288506499859	9.12676907443353e-05	0.347177161794356	3.40049752775946e-05	FALSE	NA	3	3	2	ORF69::2
ORF69	E	48h	48	RK-13	NC_001491.2	+	27302	EHV-1_48h_3	RK-13_48h	0.0003662735330745	0.00026288506499859	9.12676907443353e-05	0.347177161794356	0.00010338846807591	TRUE	3	3	3	3	ORF69::3
ORF7	E	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	1	1	1	ORF7::1
ORF7	E	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	1	1	2	ORF7::2
ORF7	E	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	1	1	3	ORF7::3
ORF7	E	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0.00101419878296146	0.000556932533694529	0.000514392670076887	0.923617563988505	0.000457266249266931	FALSE	NA	1	1	1	ORF7::1
ORF7	E	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0.000656598818122127	0.000556932533694529	0.000514392670076887	0.923617563988505	9.96662844275981e-05	FALSE	NA	1	1	2	ORF7::2
ORF7	E	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0	0.000556932533694529	0.000514392670076887	0.923617563988505	0.000556932533694529	TRUE	3	1	1	3	ORF7::3
ORF7	E	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0.000543478260869565	0.000327873035313329	0.000288609079621887	0.88024646292148	0.000215605225556236	FALSE	NA	1	1	1	ORF7::1
ORF7	E	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.000440140845070423	0.000327873035313329	0.000288609079621887	0.88024646292148	0.000112267809757093	FALSE	NA	1	1	2	ORF7::2
ORF7	E	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0	0.000327873035313329	0.000288609079621887	0.88024646292148	0.000327873035313329	TRUE	3	1	1	3	ORF7::3
ORF7	E	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0	0	0		0		NA	1	1	1	ORF7::1
ORF7	E	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0	0	0		0		NA	1	1	2	ORF7::2
ORF7	E	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0	0	0		0		NA	1	1	3	ORF7::3
ORF7	E	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.000220005866823115	0.000184261883266097	3.34626515500787e-05	0.181603763930679	3.57439835570183e-05	TRUE	1	1	1	1	ORF7::1
ORF7	E	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.000153680651605963	0.000184261883266097	3.34626515500787e-05	0.181603763930679	3.05812316601342e-05	FALSE	NA	1	1	2	ORF7::2
ORF7	E	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.000179099131369213	0.000184261883266097	3.34626515500787e-05	0.181603763930679	5.1627518968841e-06	FALSE	NA	1	1	3	ORF7::3
ORF7	E	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.000107904797138981	0.000133814717468125	2.51173673167073e-05	0.1877025770554	2.59099203291437e-05	TRUE	1	1	1	1	ORF7::1
ORF7	E	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.000135482996883891	0.000133814717468125	2.51173673167073e-05	0.1877025770554	1.66827941576597e-06	FALSE	NA	1	1	2	ORF7::2
ORF7	E	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.000158056358381503	0.000133814717468125	2.51173673167073e-05	0.1877025770554	2.42416409133778e-05	FALSE	NA	1	1	3	ORF7::3
ORF7	E	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0	0	0		0		NA	1	1	1	ORF7::1
ORF7	E	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0	0	0		0		NA	1	1	2	ORF7::2
ORF7	E	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0	0	0		0		NA	1	1	3	ORF7::3
ORF7	E	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0	1.14962349830431e-05	1.99120630863813e-05	1.73205080756888	1.14962349830431e-05	FALSE	NA	1	1	1	ORF7::1
ORF7	E	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0	1.14962349830431e-05	1.99120630863813e-05	1.73205080756888	1.14962349830431e-05	FALSE	NA	1	1	2	ORF7::2
ORF7	E	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	3.44887049491292e-05	1.14962349830431e-05	1.99120630863813e-05	1.73205080756888	2.29924699660861e-05	TRUE	3	1	1	3	ORF7::3
ORF7	E	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0	1.52586726480663e-05	2.64287962825125e-05	1.73205080756888	1.52586726480663e-05	FALSE	NA	1	1	1	ORF7::1
ORF7	E	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	4.5776017944199e-05	1.52586726480663e-05	2.64287962825125e-05	1.73205080756888	3.05173452961327e-05	TRUE	2	1	1	2	ORF7::2
ORF7	E	48h	48	RK-13	NC_001491.2	-	27302	EHV-1_48h_3	RK-13_48h	0	1.52586726480663e-05	2.64287962825125e-05	1.73205080756888	1.52586726480663e-05	FALSE	NA	1	1	3	ORF7::3
ORF70	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0.142857142857143	0.114285714285714	0.103015750727543	0.901387818865997	0.0285714285714286	FALSE	NA	3	3	1	ORF70::1
ORF70	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0.2	0.114285714285714	0.103015750727543	0.901387818865997	0.0857142857142857	FALSE	NA	3	3	2	ORF70::2
ORF70	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0.114285714285714	0.103015750727543	0.901387818865997	0.114285714285714	TRUE	3	3	3	3	ORF70::3
ORF70	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0.00659229208924949	0.00749909750971197	0.00205264858806155	0.27371941562344	0.000906805420462477	FALSE	NA	3	3	1	ORF70::1
ORF70	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0.00984898227183191	0.00749909750971197	0.00205264858806155	0.27371941562344	0.00234988476211994	TRUE	2	3	3	2	ORF70::2
ORF70	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.0060560181680545	0.00749909750971197	0.00205264858806155	0.27371941562344	0.00144307934165747	FALSE	NA	3	3	3	ORF70::3
ORF70	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0.00108695652173913	0.00144456195056458	0.000655158148860141	0.453534130955119	0.000357605428825454	FALSE	NA	3	3	1	ORF70::1
ORF70	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.00220070422535211	0.00144456195056458	0.000655158148860141	0.453534130955119	0.000756142274787528	TRUE	2	3	3	2	ORF70::2
ORF70	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.00104602510460251	0.00144456195056458	0.000655158148860141	0.453534130955119	0.000398536845962074	FALSE	NA	3	3	3	ORF70::3
ORF70	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.00123095860901677	0.00106710136413143	0.000286628932145879	0.26860515952876	0.000163857244885343	FALSE	NA	3	3	1	ORF70::1
ORF70	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.000736136103386226	0.00106710136413143	0.000286628932145879	0.26860515952876	0.000330965260745202	TRUE	2	3	3	2	ORF70::2
ORF70	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.00123420937999129	0.00106710136413143	0.000286628932145879	0.26860515952876	0.000167108015859859	FALSE	NA	3	3	3	ORF70::3
ORF70	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00630683484892931	0.00659689106609307	0.000693045522227505	0.105056384179154	0.00029005621716376	FALSE	NA	3	3	1	ORF70::1
ORF70	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.00609599918036986	0.00659689106609307	0.000693045522227505	0.105056384179154	0.000500891885723206	FALSE	NA	3	3	2	ORF70::2
ORF70	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00738783916898003	0.00659689106609307	0.000693045522227505	0.105056384179154	0.000790948102886966	TRUE	3	3	3	3	ORF70::3
ORF70	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.0103280305833025	0.0100360226146878	0.000786671370376012	0.0783847745843769	0.000292007968614699	FALSE	NA	3	3	1	ORF70::1
ORF70	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00914510228966265	0.0100360226146878	0.000786671370376012	0.0783847745843769	0.000890920325025158	TRUE	2	3	3	2	ORF70::2
ORF70	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.0106349349710983	0.0100360226146878	0.000786671370376012	0.0783847745843769	0.00059891235641046	FALSE	NA	3	3	3	ORF70::3
ORF70	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.00185035907958376	0.00179639019505174	0.000107056891775174	0.0595955667482869	5.3968884532019e-05	FALSE	NA	3	3	1	ORF70::1
ORF70	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.00186572136784029	0.00179639019505174	0.000107056891775174	0.0595955667482869	6.93311727885525e-05	FALSE	NA	3	3	2	ORF70::2
ORF70	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.00167309013773117	0.00179639019505174	0.000107056891775174	0.0595955667482869	0.000123300057320571	TRUE	3	3	3	3	ORF70::3
ORF70	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.00171441461764042	0.00187805109229849	0.00017200255367864	0.0915856625967144	0.000163636474658061	FALSE	NA	3	3	1	ORF70::1
ORF70	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.00205734859200206	0.00187805109229849	0.00017200255367864	0.0915856625967144	0.000179297499703572	TRUE	2	3	3	2	ORF70::2
ORF70	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00186239006725297	0.00187805109229849	0.00017200255367864	0.0915856625967144	1.56610250455107e-05	FALSE	NA	3	3	3	ORF70::3
ORF70	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.0015318874465855	0.00154218516869342	0.000375364678919387	0.243397930766904	1.02977221079173e-05	FALSE	NA	3	3	1	ORF70::1
ORF70	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00192259275365636	0.00154218516869342	0.000375364678919387	0.243397930766904	0.000380407584962938	TRUE	2	3	3	2	ORF70::2
ORF70	L	48h	48	RK-13	NC_001491.2	+	27302	EHV-1_48h_3	RK-13_48h	0.0011720753058384	0.00154218516869342	0.000375364678919387	0.243397930766904	0.000370109862855021	FALSE	NA	3	3	3	ORF70::3
ORF71	unknown	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	4	4	1	ORF71::1
ORF71	unknown	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	4	4	2	ORF71::2
ORF71	unknown	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	4	4	3	ORF71::3
ORF71	unknown	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	4	4	1	ORF71::1
ORF71	unknown	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	4	4	2	ORF71::2
ORF71	unknown	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	4	4	3	ORF71::3
ORF71	unknown	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0	0	0		0		NA	4	4	1	ORF71::1
ORF71	unknown	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0	0	0		0		NA	4	4	2	ORF71::2
ORF71	unknown	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0	0	0		0		NA	4	4	3	ORF71::3
ORF71	unknown	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0	0	0		0		NA	4	4	1	ORF71::1
ORF71	unknown	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0	0	0		0		NA	4	4	2	ORF71::2
ORF71	unknown	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0	0	0		0		NA	4	4	3	ORF71::3
ORF71	unknown	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	7.33352889410384e-05	7.35212798402167e-05	2.88399422518579e-05	0.392266597025181	1.85990899178302e-07	FALSE	NA	4	4	1	ORF71::1
